Index	Date	Time	Readings (%RH)	Readings (�C)	Type
2024	12/1/2016	5:09:57 PM	25.2	39.6	
2025	12/1/2016	6:09:57 PM	30.3	39.1	
2026	12/1/2016	7:09:57 PM	36.6	36.4	
2027	12/1/2016	8:09:57 PM	39.3	35.2	
2028	12/1/2016	9:09:57 PM	42.3	33.5	
2029	12/1/2016	10:09:57 PM	44.1	32.7	
2030	12/1/2016	11:09:57 PM	55.9	30.1	
2031	12/2/2016	12:09:57 AM	56.1	28.8	
2032	12/2/2016	1:09:57 AM	62.3	26.9	
2033	12/2/2016	2:09:57 AM	62.7	26.2	
2034	12/2/2016	3:09:57 AM	70.0	24.3	
2035	12/2/2016	4:09:57 AM	67.1	23.3	
2036	12/2/2016	5:09:57 AM	66.9	22.9	
2037	12/2/2016	6:09:57 AM	61.3	22.2	
2038	12/2/2016	7:09:57 AM	59.2	22.3	
2039	12/2/2016	8:09:57 AM	53.4	23.4	
2040	12/2/2016	9:09:57 AM	50.6	24.6	
2041	12/2/2016	10:09:57 AM	45.3	25.8	
2042	12/2/2016	11:09:57 AM	43.6	27.2	
2043	12/2/2016	12:09:57 PM	41.2	29.1	
2044	12/2/2016	1:09:57 PM	42.9	28.8	
2045	12/2/2016	2:09:57 PM	42.1	29.5	
2046	12/2/2016	3:09:57 PM	41.7	29.6	
2047	12/2/2016	4:09:57 PM	41.0	30.0	
2048	12/2/2016	5:09:57 PM	40.0	29.7	
2049	12/2/2016	6:09:57 PM	40.9	28.8	
2050	12/2/2016	7:09:57 PM	41.9	28.2	
2051	12/2/2016	8:09:57 PM	43.5	27.5	
2052	12/2/2016	9:09:57 PM	44.3	27.2	
2053	12/2/2016	10:09:57 PM	45.4	26.2	
2054	12/2/2016	11:09:57 PM	48.4	25.3	
2055	12/3/2016	12:09:57 AM	52.6	24.4	
2056	12/3/2016	1:09:57 AM	53.9	24.2	
2057	12/3/2016	2:09:57 AM	55.9	23.7	
2058	12/3/2016	3:09:57 AM	58.2	22.9	
2059	12/3/2016	4:09:57 AM	60.4	22.6	
2060	12/3/2016	5:09:57 AM	62.7	22.2	
2061	12/3/2016	6:09:57 AM	63.6	22.6	
2062	12/3/2016	7:09:57 AM	63.2	22.8	
2063	12/3/2016	8:09:57 AM	57.0	23.9	
2064	12/3/2016	9:09:57 AM	52.6	25.0	
2065	12/3/2016	10:09:57 AM	48.3	26.2	
2066	12/3/2016	11:09:57 AM	43.5	28.2	
2067	12/3/2016	12:09:57 PM	40.3	29.8	
2068	12/3/2016	1:09:57 PM	37.8	31.2	
2069	12/3/2016	2:09:57 PM	36.3	31.8	
2070	12/3/2016	3:09:57 PM	36.5	32.3	
2071	12/3/2016	4:09:57 PM	36.1	33.2	
2072	12/3/2016	5:09:57 PM	31.5	35.8	
2073	12/3/2016	6:09:57 PM	28.9	35.8	
2074	12/3/2016	7:09:57 PM	34.4	32.1	
2075	12/3/2016	8:09:57 PM	37.0	30.8	
2076	12/3/2016	9:09:57 PM	39.0	30.1	
2077	12/3/2016	10:09:57 PM	42.0	29.4	
2078	12/3/2016	11:09:57 PM	45.9	28.3	
2079	12/4/2016	12:09:57 AM	47.7	27.3	
2080	12/4/2016	1:09:57 AM	49.5	26.4	
2081	12/4/2016	2:09:57 AM	50.5	25.8	
2082	12/4/2016	3:09:57 AM	51.6	25.7	
2083	12/4/2016	4:09:57 AM	53.2	25.1	
2084	12/4/2016	5:09:57 AM	54.7	24.5	
2085	12/4/2016	6:09:57 AM	55.8	24.8	
2086	12/4/2016	7:09:57 AM	53.0	26.4	
2087	12/4/2016	8:09:57 AM	50.5	27.6	
2088	12/4/2016	9:09:57 AM	49.9	28.8	
2089	12/4/2016	10:09:57 AM	45.2	30.4	
2090	12/4/2016	11:09:57 AM	43.1	31.8	
2091	12/4/2016	12:09:57 PM	37.8	33.6	
2092	12/4/2016	1:09:57 PM	35.5	34.7	
2093	12/4/2016	2:09:57 PM	32.2	36.2	
2094	12/4/2016	3:09:57 PM	31.6	37.1	
2095	12/4/2016	4:09:57 PM	29.3	37.9	
2096	12/4/2016	5:09:57 PM	23.5	40.9	
2097	12/4/2016	6:09:57 PM	24.6	40.3	
2098	12/4/2016	7:09:57 PM	29.6	36.9	
2099	12/4/2016	8:09:57 PM	35.1	35.4	
2100	12/4/2016	9:09:57 PM	34.7	34.5	
2101	12/4/2016	10:09:57 PM	36.7	33.7	
2102	12/4/2016	11:09:57 PM	40.8	32.9	
2103	12/5/2016	12:09:57 AM	57.7	28.7	
2104	12/5/2016	1:09:57 AM	59.0	27.1	
2105	12/5/2016	2:09:57 AM	60.2	26.8	
2106	12/5/2016	3:09:57 AM	61.5	26.6	
2107	12/5/2016	4:09:57 AM	62.3	26.5	
2108	12/5/2016	5:09:57 AM	63.2	26.2	
2109	12/5/2016	6:09:57 AM	64.4	26.0	
2110	12/5/2016	7:09:57 AM	67.9	25.6	
2111	12/5/2016	8:09:57 AM	67.4	25.6	
2112	12/5/2016	9:09:57 AM	66.0	26.1	
2113	12/5/2016	10:09:57 AM	65.9	25.8	
2114	12/5/2016	11:09:57 AM	66.4	26.4	
2115	12/5/2016	12:09:57 PM	62.8	26.6	
2116	12/5/2016	1:09:57 PM	63.4	26.9	
2117	12/5/2016	2:09:57 PM	61.1	26.7	
2118	12/5/2016	3:09:57 PM	58.4	27.5	
2119	12/5/2016	4:09:57 PM	53.9	28.6	
2120	12/5/2016	5:09:57 PM	51.8	29.0	
2121	12/5/2016	6:09:57 PM	51.0	28.8	
2122	12/5/2016	7:09:57 PM	52.4	28.6	
2123	12/5/2016	8:09:57 PM	53.4	27.9	
2124	12/5/2016	9:09:57 PM	54.5	27.6	
2125	12/5/2016	10:09:57 PM	58.4	26.8	
2126	12/5/2016	11:09:57 PM	60.6	26.0	
2127	12/6/2016	12:09:57 AM	63.9	25.2	
2128	12/6/2016	1:09:57 AM	65.2	25.0	
2129	12/6/2016	2:09:57 AM	65.4	24.8	
2130	12/6/2016	3:09:57 AM	66.3	24.5	
2131	12/6/2016	4:09:57 AM	67.8	24.1	
2132	12/6/2016	5:09:57 AM	68.7	23.5	
2133	12/6/2016	6:09:57 AM	75.7	22.4	
2134	12/6/2016	7:09:57 AM	77.6	22.0	
2135	12/6/2016	8:09:57 AM	73.8	22.5	
2136	12/6/2016	9:09:57 AM	71.0	23.1	
2137	12/6/2016	10:09:57 AM	68.6	23.3	
2138	12/6/2016	11:09:57 AM	67.6	23.9	
2139	12/6/2016	12:09:57 PM	64.8	25.1	
2140	12/6/2016	1:09:57 PM	59.7	26.7	
2141	12/6/2016	2:09:57 PM	60.4	26.5	
2142	12/6/2016	3:09:57 PM	60.2	26.8	
2143	12/6/2016	4:09:57 PM	59.2	26.9	
2144	12/6/2016	5:09:57 PM	58.2	26.8	
2145	12/6/2016	6:09:57 PM	57.8	28.0	
2146	12/6/2016	7:09:57 PM	60.3	27.2	
2147	12/6/2016	8:09:57 PM	62.4	26.1	
2148	12/6/2016	9:09:57 PM	64.3	25.1	
2149	12/6/2016	10:09:57 PM	66.0	24.3	
2150	12/6/2016	11:09:57 PM	67.6	23.9	
2151	12/7/2016	12:09:57 AM	68.4	23.3	
2152	12/7/2016	1:09:57 AM	70.0	23.0	
2153	12/7/2016	2:09:57 AM	71.6	22.4	
2154	12/7/2016	3:09:57 AM	74.1	21.7	
2155	12/7/2016	4:09:57 AM	73.9	21.3	
2156	12/7/2016	5:09:57 AM	71.6	21.8	
2157	12/7/2016	6:09:57 AM	72.8	21.8	
2158	12/7/2016	7:09:57 AM	69.9	23.3	
2159	12/7/2016	8:09:57 AM	66.3	24.8	
2160	12/7/2016	9:09:57 AM	61.6	26.2	
2161	12/7/2016	10:09:57 AM	56.2	27.9	
2162	12/7/2016	11:09:57 AM	52.1	29.3	
2163	12/7/2016	12:09:57 PM	48.9	30.5	
2164	12/7/2016	1:09:57 PM	44.3	31.9	
2165	12/7/2016	2:09:57 PM	39.6	33.0	
2166	12/7/2016	3:09:57 PM	35.0	34.5	
2167	12/7/2016	4:09:57 PM	35.6	34.7	
2168	12/7/2016	5:09:57 PM	31.6	34.8	
2169	12/7/2016	6:09:57 PM	30.2	34.6	
2170	12/7/2016	7:09:57 PM	32.7	32.9	
2171	12/7/2016	8:09:57 PM	35.8	32.1	
2172	12/7/2016	9:09:57 PM	36.6	31.3	
2173	12/7/2016	10:09:57 PM	41.5	30.2	
2174	12/7/2016	11:09:57 PM	42.4	29.5	
2175	12/8/2016	12:09:57 AM	43.1	29.1	
2176	12/8/2016	1:09:57 AM	46.9	28.1	
2177	12/8/2016	2:09:57 AM	43.6	27.7	
2178	12/8/2016	3:09:57 AM	45.3	27.2	
2179	12/8/2016	4:09:57 AM	51.2	26.8	
2180	12/8/2016	5:09:57 AM	56.2	26.3	
2181	12/8/2016	6:09:57 AM	62.4	25.6	
2182	12/8/2016	7:09:57 AM	60.5	26.6	
2183	12/8/2016	8:09:57 AM	58.7	27.1	
2184	12/8/2016	9:09:57 AM	56.8	27.8	
2185	12/8/2016	10:09:57 AM	57.1	28.1	
2186	12/8/2016	11:09:57 AM	50.7	30.2	
2187	12/8/2016	12:09:57 PM	45.2	31.7	
2188	12/8/2016	1:09:57 PM	40.6	32.7	
2189	12/8/2016	2:09:57 PM	38.5	33.8	
2190	12/8/2016	3:09:57 PM	36.2	34.2	
2191	12/8/2016	4:09:57 PM	34.0	35.1	
2192	12/8/2016	5:09:57 PM	32.2	37.0	
2193	12/8/2016	6:09:57 PM	27.4	38.9	
2194	12/8/2016	7:09:57 PM	31.0	35.8	
2195	12/8/2016	8:09:57 PM	34.7	33.8	
2196	12/8/2016	9:09:57 PM	39.1	32.1	
2197	12/8/2016	10:09:57 PM	41.9	31.5	
2198	12/8/2016	11:09:57 PM	42.7	30.7	
2199	12/9/2016	12:09:57 AM	44.7	29.4	
2200	12/9/2016	1:09:57 AM	45.8	28.6	
2201	12/9/2016	2:09:57 AM	47.7	27.7	
2202	12/9/2016	3:09:57 AM	48.9	27.3	
2203	12/9/2016	4:09:57 AM	49.1	26.8	
2204	12/9/2016	5:09:57 AM	50.6	26.2	
2205	12/9/2016	6:09:57 AM	51.0	26.6	
2206	12/9/2016	7:09:57 AM	51.4	27.5	
2207	12/9/2016	8:09:57 AM	50.2	29.4	
2208	12/9/2016	9:09:57 AM	42.7	32.1	
2209	12/9/2016	10:09:57 AM	37.0	33.6	
2210	12/9/2016	11:09:57 AM	32.2	35.4	
2211	12/9/2016	12:09:57 PM	30.0	36.6	
2212	12/9/2016	1:09:57 PM	25.8	37.4	
2213	12/9/2016	2:09:57 PM	23.0	38.4	
2214	12/9/2016	3:09:57 PM	21.6	39.5	
2215	12/9/2016	4:09:57 PM	22.9	39.8	
2216	12/9/2016	5:09:57 PM	22.8	39.0	
2217	12/9/2016	6:09:57 PM	25.9	38.1	
2218	12/9/2016	7:09:57 PM	27.3	36.2	
2219	12/9/2016	8:09:57 PM	27.2	35.8	
2220	12/9/2016	9:09:57 PM	29.1	34.4	
2221	12/9/2016	10:09:57 PM	34.7	33.3	
2222	12/9/2016	11:09:57 PM	39.0	32.3	
2223	12/10/2016	12:09:57 AM	41.9	31.2	
2224	12/10/2016	1:09:57 AM	42.0	30.3	
2225	12/10/2016	2:09:57 AM	52.8	28.6	
2226	12/10/2016	3:09:57 AM	54.1	28.4	
2227	12/10/2016	4:09:57 AM	51.6	28.7	
2228	12/10/2016	5:09:57 AM	52.4	28.5	
2229	12/10/2016	6:09:57 AM	53.9	28.1	
2230	12/10/2016	7:09:57 AM	53.8	28.3	
2231	12/10/2016	8:09:57 AM	55.4	28.7	
2232	12/10/2016	9:09:57 AM	56.4	28.5	
2233	12/10/2016	10:09:57 AM	56.0	28.7	
2234	12/10/2016	11:09:57 AM	53.8	29.4	
2235	12/10/2016	12:09:57 PM	51.4	30.6	
2236	12/10/2016	1:09:57 PM	48.2	31.2	
2237	12/10/2016	2:09:57 PM	45.1	31.3	
2238	12/10/2016	3:09:57 PM	41.4	33.1	
2239	12/10/2016	4:09:57 PM	41.5	32.7	
2240	12/10/2016	5:09:57 PM	40.2	33.6	
2241	12/10/2016	6:09:57 PM	44.1	31.9	
2242	12/10/2016	7:09:57 PM	47.0	31.0	
2243	12/10/2016	8:09:57 PM	49.6	30.7	
2244	12/10/2016	9:09:57 PM	49.0	30.2	
2245	12/10/2016	10:09:57 PM	55.9	28.7	
2246	12/10/2016	11:09:57 PM	60.4	27.2	
2247	12/11/2016	12:09:57 AM	61.9	26.9	
2248	12/11/2016	1:09:57 AM	59.8	27.1	
2249	12/11/2016	2:09:57 AM	63.5	26.4	
2250	12/11/2016	3:09:57 AM	66.7	25.7	
2251	12/11/2016	4:09:57 AM	70.3	25.2	
2252	12/11/2016	5:09:57 AM	75.9	22.4	
2253	12/11/2016	6:09:57 AM	79.7	21.2	
2254	12/11/2016	7:09:57 AM	77.3	21.9	
2255	12/11/2016	8:09:57 AM	78.3	21.8	
2256	12/11/2016	9:09:57 AM	81.8	21.0	
2257	12/11/2016	10:09:57 AM	79.7	22.1	
2258	12/11/2016	11:09:57 AM	80.1	22.8	
2259	12/11/2016	12:09:57 PM	74.6	23.9	
2260	12/11/2016	1:09:57 PM	71.3	24.8	
2261	12/11/2016	2:09:57 PM	70.2	25.7	
2262	12/11/2016	3:09:57 PM	69.9	25.4	
2263	12/11/2016	4:09:57 PM	70.7	24.6	
2264	12/11/2016	5:09:57 PM	69.7	25.0	
2265	12/11/2016	6:09:57 PM	67.8	25.2	
2266	12/11/2016	7:09:57 PM	68.6	24.9	
2267	12/11/2016	8:09:57 PM	70.0	24.7	
2268	12/11/2016	9:09:57 PM	71.8	24.4	
2269	12/11/2016	10:09:57 PM	73.2	24.0	
2270	12/11/2016	11:09:57 PM	75.6	23.2	
2271	12/12/2016	12:09:57 AM	75.9	22.9	
2272	12/12/2016	1:09:57 AM	77.2	22.5	
2273	12/12/2016	2:09:57 AM	77.9	22.4	
2274	12/12/2016	3:09:57 AM	78.3	22.4	
2275	12/12/2016	4:09:57 AM	80.2	22.0	
2276	12/12/2016	5:09:57 AM	81.1	21.7	
2277	12/12/2016	6:09:57 AM	81.9	21.6	
2278	12/12/2016	7:09:57 AM	80.8	21.7	
2279	12/12/2016	8:09:57 AM	81.7	21.9	
2280	12/12/2016	9:09:57 AM	80.5	22.4	
2281	12/12/2016	10:09:57 AM	82.1	22.4	
2282	12/12/2016	11:09:57 AM	80.6	22.7	
2283	12/12/2016	12:09:57 PM	80.2	23.2	
2284	12/12/2016	1:09:57 PM	82.0	23.3	
2285	12/12/2016	2:09:57 PM	81.3	23.6	
2286	12/12/2016	3:09:57 PM	79.6	24.1	
2287	12/12/2016	4:09:57 PM	78.7	24.4	
2288	12/12/2016	5:09:57 PM	80.0	24.1	
2289	12/12/2016	6:09:57 PM	79.5	24.3	
2290	12/12/2016	7:09:57 PM	80.4	24.2	
2291	12/12/2016	8:09:57 PM	80.7	24.1	
2292	12/12/2016	9:09:57 PM	79.6	23.5	
2293	12/12/2016	10:09:57 PM	80.1	23.4	
2294	12/12/2016	11:09:57 PM	80.3	23.6	
2295	12/13/2016	12:09:57 AM	80.3	23.6	
2296	12/13/2016	1:09:57 AM	80.2	23.6	
2297	12/13/2016	2:09:57 AM	80.1	23.6	
2298	12/13/2016	3:09:57 AM	80.5	23.3	
2299	12/13/2016	4:09:57 AM	80.8	23.2	
2300	12/13/2016	5:09:57 AM	81.2	23.0	
2301	12/13/2016	6:09:57 AM	81.4	23.2	
2302	12/13/2016	7:09:57 AM	79.9	23.6	
2303	12/13/2016	8:09:57 AM	79.4	23.6	
2304	12/13/2016	9:09:57 AM	78.2	24.3	
2305	12/13/2016	10:09:57 AM	75.9	24.6	
2306	12/13/2016	11:09:57 AM	75.1	25.6	
2307	12/13/2016	12:09:57 PM	70.0	26.3	
2308	12/13/2016	1:09:57 PM	68.2	27.1	
2309	12/13/2016	2:09:57 PM	64.7	27.6	
2310	12/13/2016	3:09:57 PM	60.1	28.7	
2311	12/13/2016	4:09:57 PM	61.3	28.6	
2312	12/13/2016	5:09:57 PM	59.1	29.1	
2313	12/13/2016	6:09:57 PM	59.0	28.9	
2314	12/13/2016	7:09:57 PM	60.9	28.6	
2315	12/13/2016	8:09:57 PM	64.0	28.2	
2316	12/13/2016	9:09:57 PM	66.6	27.8	
2317	12/13/2016	10:09:57 PM	68.4	27.4	
2318	12/13/2016	11:09:57 PM	69.1	26.9	
2319	12/14/2016	12:09:57 AM	70.0	26.8	
2320	12/14/2016	1:09:57 AM	72.0	26.5	
2321	12/14/2016	2:09:57 AM	71.6	24.9	
2322	12/14/2016	3:09:57 AM	76.9	22.6	
2323	12/14/2016	4:09:57 AM	77.8	21.6	
2324	12/14/2016	5:09:57 AM	77.9	21.6	
2325	12/14/2016	6:09:57 AM	78.0	21.9	
2326	12/14/2016	7:09:57 AM	79.0	21.8	
2327	12/14/2016	8:09:57 AM	80.7	21.7	
2328	12/14/2016	9:09:57 AM	80.7	21.9	
2329	12/14/2016	10:09:57 AM	82.0	21.9	
2330	12/14/2016	11:09:57 AM	81.6	22.3	
2331	12/14/2016	12:09:57 PM	82.0	22.5	
2332	12/14/2016	1:09:57 PM	82.7	23.0	
2333	12/14/2016	2:09:57 PM	81.9	23.2	
2334	12/14/2016	3:09:57 PM	81.7	23.4	
2335	12/14/2016	4:09:57 PM	81.9	23.3	
2336	12/14/2016	5:09:57 PM	80.6	23.2	
2337	12/14/2016	6:09:57 PM	81.1	23.4	
2338	12/14/2016	7:09:57 PM	79.9	23.4	
2339	12/14/2016	8:09:57 PM	82.4	23.3	
2340	12/14/2016	9:09:57 PM	82.5	23.2	
2341	12/14/2016	10:09:57 PM	84.7	22.3	
2342	12/14/2016	11:09:57 PM	83.7	22.6	
2343	12/15/2016	12:09:57 AM	84.6	22.4	
2344	12/15/2016	1:09:57 AM	84.7	22.4	
2345	12/15/2016	2:09:57 AM	84.5	22.4	
2346	12/15/2016	3:09:57 AM	85.0	22.4	
2347	12/15/2016	4:09:57 AM	84.9	22.4	
2348	12/15/2016	5:09:57 AM	85.1	22.2	
2349	12/15/2016	6:09:57 AM	85.0	22.3	
2350	12/15/2016	7:09:57 AM	84.7	22.6	
2351	12/15/2016	8:09:57 AM	85.2	22.9	
2352	12/15/2016	9:09:57 AM	84.3	23.2	
2353	12/15/2016	10:09:57 AM	84.9	23.6	
2354	12/15/2016	11:09:57 AM	84.1	24.0	
2355	12/15/2016	12:09:57 PM	82.8	24.4	
2356	12/15/2016	1:09:57 PM	83.1	24.9	
2357	12/15/2016	2:09:57 PM	83.0	26.3	
2358	12/15/2016	3:09:57 PM	79.1	26.7	
2359	12/15/2016	4:09:57 PM	76.7	27.7	
2360	12/15/2016	5:09:57 PM	78.5	28.0	
2361	12/15/2016	6:09:57 PM	64.0	30.8	
2362	12/15/2016	7:09:57 PM	73.0	28.3	
2363	12/15/2016	8:09:57 PM	76.7	27.5	
2364	12/15/2016	9:09:57 PM	78.1	27.2	
2365	12/15/2016	10:09:57 PM	78.6	25.8	
2366	12/15/2016	11:09:57 PM	80.1	25.1	
2367	12/16/2016	12:09:57 AM	80.2	25.0	
2368	12/16/2016	1:09:57 AM	81.3	24.2	
2369	12/16/2016	2:09:57 AM	80.7	24.5	
2370	12/16/2016	3:09:57 AM	80.5	24.4	
2371	12/16/2016	4:09:57 AM	81.3	24.5	
2372	12/16/2016	5:09:57 AM	83.9	23.8	
2373	12/16/2016	6:09:57 AM	87.3	22.8	
2374	12/16/2016	7:09:57 AM	83.8	23.7	
2375	12/16/2016	8:09:57 AM	83.0	23.8	
2376	12/16/2016	9:09:57 AM	81.4	24.2	
2377	12/16/2016	10:09:57 AM	81.6	24.7	
2378	12/16/2016	11:09:57 AM	81.3	25.7	
2379	12/16/2016	12:09:57 PM	81.8	26.8	
2380	12/16/2016	1:09:57 PM	69.3	28.7	
2381	12/16/2016	2:09:57 PM	65.2	29.5	
2382	12/16/2016	3:09:57 PM	64.0	29.8	
2383	12/16/2016	4:09:57 PM	65.9	29.8	
2384	12/16/2016	5:09:57 PM	69.0	29.7	
2385	12/16/2016	6:09:57 PM	70.1	29.8	
2386	12/16/2016	7:09:57 PM	73.2	29.3	
2387	12/16/2016	8:09:57 PM	82.6	24.6	
2388	12/16/2016	9:09:57 PM	81.4	24.9	
2389	12/16/2016	10:09:57 PM	82.0	24.4	
2390	12/16/2016	11:09:57 PM	82.0	24.6	
2391	12/17/2016	12:09:57 AM	82.0	24.4	
2392	12/17/2016	1:09:57 AM	82.3	23.8	
2393	12/17/2016	2:09:57 AM	81.6	23.7	
2394	12/17/2016	3:09:57 AM	80.2	23.2	
2395	12/17/2016	4:09:57 AM	79.5	23.1	
2396	12/17/2016	5:09:57 AM	78.1	22.8	
2397	12/17/2016	6:09:57 AM	77.7	22.8	
2398	12/17/2016	7:09:57 AM	74.1	22.9	
2399	12/17/2016	8:09:57 AM	75.7	22.7	
2400	12/17/2016	9:09:57 AM	77.8	23.0	
2401	12/17/2016	10:09:57 AM	76.5	24.3	
2402	12/17/2016	11:09:57 AM	75.3	24.4	
2403	12/17/2016	12:09:57 PM	76.0	24.8	
2404	12/17/2016	1:09:57 PM	76.4	24.8	
2405	12/17/2016	2:09:57 PM	75.8	25.5	
2406	12/17/2016	3:09:57 PM	73.8	25.8	
2407	12/17/2016	4:09:57 PM	71.5	26.6	
2408	12/17/2016	5:09:57 PM	69.7	26.6	
2409	12/17/2016	6:09:57 PM	66.9	27.6	
2410	12/17/2016	7:09:57 PM	70.9	26.4	
2411	12/17/2016	8:09:57 PM	74.5	25.6	
2412	12/17/2016	9:09:57 PM	76.8	24.9	
2413	12/17/2016	10:09:57 PM	76.6	25.0	
2414	12/17/2016	11:09:57 PM	77.1	24.6	
2415	12/18/2016	12:09:57 AM	78.3	24.1	
2416	12/18/2016	1:09:57 AM	78.2	23.9	
2417	12/18/2016	2:09:57 AM	79.2	23.2	
2418	12/18/2016	3:09:57 AM	79.0	23.1	
2419	12/18/2016	4:09:57 AM	79.8	22.8	
2420	12/18/2016	5:09:57 AM	80.5	22.6	
2421	12/18/2016	6:09:57 AM	80.5	22.5	
2422	12/18/2016	7:09:57 AM	80.5	22.6	
2423	12/18/2016	8:09:57 AM	80.3	23.1	
2424	12/18/2016	9:09:57 AM	77.5	23.2	
2425	12/18/2016	10:09:57 AM	75.4	24.0	
2426	12/18/2016	11:09:57 AM	72.0	24.7	
2427	12/18/2016	12:09:57 PM	68.5	25.8	
2428	12/18/2016	1:09:57 PM	66.9	26.5	
2429	12/18/2016	2:09:57 PM	64.4	27.7	
2430	12/18/2016	3:09:57 PM	58.5	28.1	
2431	12/18/2016	4:09:57 PM	55.1	28.6	
2432	12/18/2016	5:09:57 PM	52.0	29.7	
2433	12/18/2016	6:09:57 PM	48.2	30.8	
2434	12/18/2016	7:09:57 PM	56.9	28.7	
2435	12/18/2016	8:09:57 PM	61.0	28.1	
2436	12/18/2016	9:09:57 PM	63.9	27.7	
2437	12/18/2016	10:09:57 PM	64.6	27.4	
2438	12/18/2016	11:09:57 PM	66.6	27.0	
2439	12/19/2016	12:09:57 AM	69.3	26.8	
2440	12/19/2016	1:09:57 AM	70.5	25.8	
2441	12/19/2016	2:09:57 AM	71.2	25.9	
2442	12/19/2016	3:09:57 AM	72.0	25.4	
2443	12/19/2016	4:09:57 AM	73.3	25.3	
2444	12/19/2016	5:09:57 AM	73.7	25.2	
2445	12/19/2016	6:09:57 AM	74.1	24.9	
2446	12/19/2016	7:09:57 AM	74.1	24.8	
2447	12/19/2016	8:09:57 AM	73.9	25.4	
2448	12/19/2016	9:09:57 AM	72.2	26.1	
2449	12/19/2016	10:09:57 AM	70.3	26.9	
2450	12/19/2016	11:09:57 AM	66.8	28.0	
2451	12/19/2016	12:09:57 PM	62.7	28.7	
2452	12/19/2016	1:09:57 PM	58.1	29.6	
2453	12/19/2016	2:09:57 PM	54.4	30.4	
2454	12/19/2016	3:09:57 PM	51.6	31.5	
2455	12/19/2016	4:09:57 PM	52.6	31.8	
2456	12/19/2016	5:09:57 PM	42.9	35.4	
2457	12/19/2016	6:09:57 PM	39.1	36.6	
2458	12/19/2016	7:09:57 PM	47.0	33.2	
2459	12/19/2016	8:09:57 PM	58.8	30.4	
2460	12/19/2016	9:09:57 PM	60.6	29.1	
2461	12/19/2016	10:09:57 PM	66.6	28.3	
2462	12/19/2016	11:09:57 PM	69.1	27.6	
2463	12/20/2016	12:09:57 AM	69.7	27.3	
2464	12/20/2016	1:09:57 AM	70.0	26.7	
2465	12/20/2016	2:09:57 AM	71.0	26.1	
2466	12/20/2016	3:09:57 AM	70.2	25.8	
2467	12/20/2016	4:09:57 AM	74.2	24.9	
2468	12/20/2016	5:09:57 AM	73.1	25.5	
2469	12/20/2016	6:09:57 AM	73.9	25.3	
2470	12/20/2016	7:09:57 AM	73.7	26.1	
2471	12/20/2016	8:09:57 AM	71.5	27.4	
2472	12/20/2016	9:09:57 AM	69.1	28.4	
2473	12/20/2016	10:09:57 AM	64.4	29.8	
2474	12/20/2016	11:09:57 AM	60.4	30.6	
2475	12/20/2016	12:09:57 PM	55.9	31.5	
2476	12/20/2016	1:09:57 PM	52.5	32.4	
2477	12/20/2016	2:09:57 PM	50.0	32.8	
2478	12/20/2016	3:09:57 PM	48.3	33.4	
2479	12/20/2016	4:09:57 PM	45.8	34.2	
2480	12/20/2016	5:09:57 PM	39.1	36.8	
2481	12/20/2016	6:09:57 PM	34.3	38.6	
2482	12/20/2016	7:09:57 PM	42.0	35.0	
2483	12/20/2016	8:09:57 PM	48.2	32.7	
2484	12/20/2016	9:09:57 PM	55.1	31.6	
2485	12/20/2016	10:09:57 PM	53.2	30.9	
2486	12/20/2016	11:09:57 PM	55.9	29.8	
2487	12/21/2016	12:09:57 AM	59.7	29.1	
2488	12/21/2016	1:09:57 AM	62.4	28.5	
2489	12/21/2016	2:09:57 AM	64.6	28.1	
2490	12/21/2016	3:09:57 AM	66.4	27.6	
2491	12/21/2016	4:09:57 AM	67.5	27.3	
2492	12/21/2016	5:09:57 AM	68.4	27.2	
2493	12/21/2016	6:09:57 AM	68.0	27.3	
2494	12/21/2016	7:09:57 AM	68.4	27.7	
2495	12/21/2016	8:09:57 AM	68.1	27.7	
2496	12/21/2016	9:09:57 AM	65.2	28.8	
2497	12/21/2016	10:09:57 AM	61.3	29.4	
2498	12/21/2016	11:09:57 AM	59.6	30.9	
2499	12/21/2016	12:09:57 PM	56.9	32.0	
2500	12/21/2016	1:09:57 PM	52.5	32.9	
2501	12/21/2016	2:09:57 PM	53.4	33.4	
2502	12/21/2016	3:09:57 PM	49.0	34.4	
2503	12/21/2016	4:09:57 PM	47.4	34.9	
2504	12/21/2016	5:09:57 PM	43.2	36.5	
2505	12/21/2016	6:09:57 PM	39.0	38.1	
2506	12/21/2016	7:09:57 PM	44.3	35.6	
2507	12/21/2016	8:09:57 PM	46.3	33.7	
2508	12/21/2016	9:09:57 PM	55.5	32.6	
2509	12/21/2016	10:09:57 PM	56.7	31.4	
2510	12/21/2016	11:09:57 PM	61.3	30.9	
2511	12/22/2016	12:09:57 AM	60.3	30.6	
2512	12/22/2016	1:09:57 AM	63.4	30.1	
2513	12/22/2016	2:09:57 AM	62.6	29.3	
2514	12/22/2016	3:09:57 AM	63.3	28.9	
2515	12/22/2016	4:09:57 AM	64.0	28.7	
2516	12/22/2016	5:09:57 AM	64.8	28.0	
2517	12/22/2016	6:09:57 AM	66.8	27.4	
2518	12/22/2016	7:09:57 AM	63.3	28.4	
2519	12/22/2016	8:09:57 AM	57.0	30.1	
2520	12/22/2016	9:09:57 AM	53.7	31.6	
2521	12/22/2016	10:09:57 AM	48.8	33.1	
