,Temperature
Sheet,1010060340
Datetime,
2017-01-20 09:39:39,29.3
2017-01-20 10:39:39,30.1
2017-01-20 11:39:39,30.1
2017-01-20 12:39:39,27.6
2017-01-21 01:39:39,29.6
2017-01-21 02:39:39,29.2
2017-01-21 03:39:39,28.9
2017-01-21 04:39:39,28.4
2017-01-21 05:39:39,28.1
2017-01-21 06:39:39,28.1
2017-01-21 07:39:39,25.9
2017-01-21 08:39:39,26.4
2017-01-21 09:39:39,28.0
2017-01-21 10:39:39,28.7
2017-01-21 11:39:39,29.2
2017-01-21 12:39:39,29.8
2017-01-22 01:39:39,26.2
2017-01-22 02:39:39,26.1
2017-01-22 03:39:39,25.9
2017-01-22 04:39:39,25.7
2017-01-22 05:39:39,25.5
2017-01-22 06:39:39,25.4
2017-01-22 07:39:39,25.6
2017-01-22 08:39:39,25.7
2017-01-22 09:39:39,26.3
2017-01-22 10:39:39,27.3
2017-01-22 11:39:39,26.6
2017-01-22 12:39:39,26.5
2017-01-23 01:39:39,26.2
2017-01-23 02:39:39,26.1
2017-01-23 03:39:39,25.9
2017-01-23 04:39:39,25.8
2017-01-23 05:39:39,26.1
2017-01-23 06:39:39,25.6
2017-01-23 07:39:39,26.1
2017-01-23 08:39:39,27.0
2017-01-23 09:39:39,27.8
2017-01-23 10:39:39,28.8
2017-01-23 11:39:39,29.3
2017-01-23 12:39:39,26.4
2017-01-24 01:39:39,28.4
2017-01-24 02:39:39,28.1
2017-01-24 03:39:39,27.7
2017-01-24 04:39:39,27.6
2017-01-24 05:39:39,26.8
2017-01-24 06:39:39,27.5
2017-01-24 07:39:39,28.8
2017-01-24 08:39:39,27.8
2017-01-24 09:39:39,30.3
2017-01-24 10:39:39,31.0
2017-01-24 11:39:39,31.2
2017-01-24 12:39:39,28.7
2017-01-25 01:39:39,29.9
2017-01-25 02:39:39,29.8
2017-01-25 03:39:39,29.6
2017-01-25 04:39:39,29.3
2017-01-25 05:39:39,29.1
2017-01-25 06:39:39,29.1
2017-01-25 07:39:39,30.0
2017-01-25 08:39:39,30.9
2017-01-25 09:39:39,31.7
2017-01-25 10:39:39,32.7
2017-01-25 11:39:39,33.4
2017-01-25 12:39:39,30.2
2017-01-26 01:39:39,29.8
2017-01-26 02:39:39,29.4
2017-01-26 03:39:39,28.9
2017-01-26 04:39:39,28.3
2017-01-26 05:39:39,27.8
2017-01-26 06:39:39,27.1
2017-01-26 07:39:39,27.1
2017-01-26 08:39:39,25.7
2017-01-26 09:39:39,24.9
2017-01-26 10:39:39,25.1
2017-01-26 11:39:39,25.5
2017-01-26 12:39:39,30.2
2017-01-27 01:39:39,24.9
2017-01-27 02:39:39,24.8
2017-01-27 03:39:39,24.8
2017-01-27 04:39:39,24.7
2017-01-27 05:39:39,24.6
2017-01-27 06:39:39,24.6
2017-01-27 07:39:39,24.5
2017-01-27 08:39:39,24.7
2017-01-27 09:39:39,25.1
2017-01-27 10:39:39,25.4
2017-01-27 11:39:39,25.6
2017-01-27 12:39:39,24.9
2017-01-28 01:39:39,25.1
2017-01-28 02:39:39,25.2
2017-01-28 03:39:39,25.1
2017-01-28 04:39:39,25.0
2017-01-28 05:39:39,25.1
2017-01-28 06:39:39,25.2
2017-01-28 07:39:39,25.9
2017-01-28 08:39:39,26.8
2017-01-28 09:39:39,28.4
2017-01-28 10:39:39,29.5
2017-01-28 11:39:39,30.1
2017-01-28 12:39:39,25.3
2017-01-29 01:39:39,28.7
2017-01-29 02:39:39,28.6
2017-01-29 03:39:39,28.3
2017-01-29 04:39:39,28.2
2017-01-29 05:39:39,28.1
2017-01-29 06:39:39,28.1
2017-01-29 07:39:39,28.7
2017-01-29 08:39:39,30.0
2017-01-29 09:39:39,29.0
2017-01-29 10:39:39,27.2
2017-01-29 11:39:39,26.9
2017-01-29 12:39:39,28.6
2017-01-30 01:39:39,25.9
2017-01-30 02:39:39,25.7
2017-01-30 03:39:39,25.7
2017-01-30 04:39:39,25.5
2017-01-30 05:39:39,25.4
2017-01-30 06:39:39,25.5
2017-01-30 07:39:39,25.7
2017-01-30 08:39:39,25.6
2017-01-30 09:39:39,25.6
2017-01-30 10:39:39,25.2
2017-01-30 11:39:39,25.7
2017-01-30 12:39:39,26.1
2017-01-31 01:39:39,26.9
2017-01-31 02:39:39,26.8
2017-01-31 03:39:39,26.6
2017-01-31 04:39:39,26.5
2017-01-31 05:39:39,26.1
2017-01-31 06:39:39,25.9
2017-01-31 07:39:39,25.6
2017-01-31 08:39:39,26.1
2017-01-31 09:39:39,26.9
2017-01-31 10:39:39,27.3
2017-01-31 11:39:39,27.0
2017-01-31 12:39:39,26.9
2017-02-01 01:39:39,25.7
2017-02-01 02:39:39,25.4
2017-02-01 03:39:39,25.2
2017-02-01 04:39:39,24.9
2017-02-01 05:39:39,24.7
2017-02-01 06:39:39,24.3
2017-02-01 07:39:39,24.9
2017-02-01 08:39:39,26.1
2017-02-01 09:39:39,26.8
2017-02-01 10:39:39,26.9
2017-02-01 11:39:39,28.3
2017-02-01 12:39:39,25.9
2017-02-02 01:39:39,27.6
2017-02-02 02:39:39,27.4
2017-02-02 03:39:39,27.1
2017-02-02 04:39:39,27.1
2017-02-02 05:39:39,27.2
2017-02-02 06:39:39,26.9
2017-02-02 07:39:39,27.0
2017-02-02 08:39:39,26.9
2017-02-02 09:39:39,27.1
2017-02-02 10:39:39,28.3
2017-02-02 11:39:39,29.4
2017-02-02 12:39:39,27.9
2017-02-03 01:39:39,29.0
2017-02-03 02:39:39,28.8
2017-02-03 03:39:39,28.7
2017-02-03 04:39:39,28.2
2017-02-03 05:39:39,27.8
2017-02-03 06:39:39,26.7
2017-02-03 07:39:39,26.4
2017-02-03 08:39:39,27.1
2017-02-03 09:39:39,28.2
2017-02-03 10:39:39,28.6
2017-02-03 11:39:39,28.4
2017-02-03 12:39:39,29.2
2017-02-04 01:39:39,26.7
2017-02-04 02:39:39,26.5
2017-02-04 03:39:39,26.3
2017-02-04 04:39:39,26.2
2017-02-04 05:39:39,26.1
2017-02-04 06:39:39,25.4
2017-02-04 07:39:39,25.1
2017-02-04 08:39:39,25.7
2017-02-04 09:39:39,27.6
2017-02-04 10:39:39,28.7
2017-02-04 11:39:39,29.1
2017-02-04 12:39:39,26.9
2017-02-05 01:39:39,27.3
2017-02-05 02:39:39,26.9
2017-02-05 03:39:39,26.6
2017-02-05 04:39:39,26.3
2017-02-05 05:39:39,25.8
2017-02-05 06:39:39,26.4
2017-02-05 07:39:39,27.6
2017-02-05 08:39:39,28.4
2017-02-05 09:39:39,29.1
2017-02-05 10:39:39,29.9
2017-02-05 11:39:39,30.6
2017-02-05 12:39:39,27.6
2017-02-06 01:39:39,28.8
2017-02-06 02:39:39,28.5
2017-02-06 03:39:39,28.2
2017-02-06 04:39:39,27.9
2017-02-06 05:39:39,27.7
2017-02-06 06:39:39,26.7
2017-02-06 07:39:39,26.5
2017-02-06 08:39:39,26.1
2017-02-06 09:39:39,26.2
2017-02-06 10:39:39,26.7
2017-02-06 11:39:39,26.6
2017-02-06 12:39:39,29.4
2017-02-07 01:39:39,26.0
2017-02-07 02:39:39,25.7
2017-02-07 03:39:39,25.5
2017-02-07 04:39:39,25.3
2017-02-07 05:39:39,25.5
2017-02-07 06:39:39,25.6
2017-02-07 07:39:39,25.8
2017-02-07 08:39:39,26.1
2017-02-07 09:39:39,27.2
2017-02-07 10:39:39,28.2
2017-02-07 11:39:39,28.3
2017-02-07 12:39:39,26.4
2017-02-08 01:39:39,27.6
2017-02-08 02:39:39,27.1
2017-02-08 03:39:39,26.8
2017-02-08 04:39:39,26.6
2017-02-08 05:39:39,26.4
2017-02-08 06:39:39,26.5
2017-02-08 07:39:39,26.8
2017-02-08 08:39:39,27.3
2017-02-08 09:39:39,28.1
2017-02-08 10:39:39,29.4
2017-02-08 11:39:39,29.8
2017-02-08 12:39:39,28.2
2017-02-09 01:39:39,29.1
2017-02-09 02:39:39,28.5
2017-02-09 03:39:39,27.9
2017-02-09 04:39:39,27.7
2017-02-09 05:39:39,27.8
2017-02-09 06:39:39,26.9
2017-02-09 07:39:39,27.0
2017-02-09 08:39:39,27.6
2017-02-09 09:39:39,27.9
2017-02-09 10:39:39,29.2
2017-02-09 11:39:39,29.8
2017-02-09 12:39:39,29.6
2017-02-10 01:39:39,29.1
2017-02-10 02:39:39,28.8
2017-02-10 03:39:39,28.6
2017-02-10 04:39:39,28.3
2017-02-10 05:39:39,28.0
2017-02-10 06:39:39,27.6
2017-02-10 07:39:39,27.4
2017-02-10 08:39:39,27.9
2017-02-10 09:39:39,29.4
2017-02-10 10:39:39,29.8
2017-02-10 11:39:39,30.7
2017-02-10 12:39:39,29.4
2017-02-11 01:39:39,28.3
2017-02-11 02:39:39,27.9
2017-02-11 03:39:39,27.6
2017-02-11 04:39:39,27.5
2017-02-11 05:39:39,27.2
2017-02-11 06:39:39,27.4
2017-02-11 07:39:39,27.7
2017-02-11 08:39:39,28.3
2017-02-11 09:39:39,27.5
2017-02-11 10:39:39,28.9
2017-02-11 11:39:39,29.6
2017-02-11 12:39:39,28.5
2017-02-12 01:39:39,27.6
2017-02-12 02:39:39,27.2
2017-02-12 03:39:39,26.9
2017-02-12 04:39:39,26.6
2017-02-12 05:39:39,26.3
2017-02-12 06:39:39,26.7
2017-02-12 07:39:39,28.3
2017-02-12 08:39:39,29.4
2017-02-12 09:39:39,30.2
2017-02-12 10:39:39,31.3
2017-02-12 11:39:39,32.7
2017-02-12 12:39:39,27.9
2017-02-13 01:39:39,29.1
2017-02-13 02:39:39,28.6
2017-02-13 03:39:39,28.3
2017-02-13 04:39:39,27.9
2017-02-13 05:39:39,27.6
2017-02-13 06:39:39,27.3
2017-02-13 07:39:39,28.6
2017-02-13 08:39:39,29.1
2017-02-13 09:39:39,29.4
2017-02-13 10:39:39,30.9
2017-02-13 11:39:39,31.6
2017-02-13 12:39:39,29.3
2017-02-14 01:39:39,29.7
2017-02-14 02:39:39,29.5
2017-02-14 03:39:39,29.3
2017-02-14 04:39:39,29.2
2017-02-14 05:39:39,29.1
2017-02-14 06:39:39,28.9
2017-02-14 07:39:39,29.1
2017-02-14 08:39:39,29.4
2017-02-14 09:39:39,30.6
2017-02-14 10:39:39,31.2
2017-02-14 11:39:39,31.7
2017-02-14 12:39:39,30.3
2017-02-15 01:39:39,29.1
2017-02-15 02:39:39,28.8
2017-02-15 03:39:39,28.6
2017-02-15 04:39:39,28.6
2017-02-15 05:39:39,28.6
2017-02-15 06:39:39,28.4
2017-02-15 07:39:39,28.1
2017-02-15 08:39:39,27.2
2017-02-15 09:39:39,28.5
2017-02-15 10:39:39,29.2
2017-02-15 11:39:39,29.8
2017-02-15 12:39:39,29.5
2017-02-16 01:39:39,28.9
2017-02-16 02:39:39,28.8
2017-02-16 03:39:39,28.9
2017-02-16 04:39:39,28.7
2017-02-16 05:39:39,28.8
2017-02-16 06:39:39,28.6
2017-02-16 07:39:39,28.7
2017-02-16 08:39:39,29.2
2017-02-16 09:39:39,28.6
2017-02-16 10:39:39,27.3
2017-02-16 11:39:39,27.3
2017-02-16 12:39:39,29.3
2017-02-17 01:39:39,25.3
2017-02-17 02:39:39,24.9
2017-02-17 03:39:39,24.7
2017-02-17 04:39:39,24.6
2017-02-17 05:39:39,24.6
2017-02-17 06:39:39,24.5
2017-02-17 07:39:39,24.4
2017-02-17 08:39:39,23.7
2017-02-17 09:39:39,24.3
2017-02-17 10:39:39,24.8
2017-02-17 11:39:39,25.9
2017-02-17 12:39:39,25.8
2017-02-18 01:39:39,25.6
2017-02-18 02:39:39,25.5
2017-02-18 03:39:39,25.4
2017-02-18 04:39:39,25.3
2017-02-18 05:39:39,25.3
2017-02-18 06:39:39,25.1
2017-02-18 07:39:39,25.3
2017-02-18 08:39:39,25.6
2017-02-18 09:39:39,27.1
2017-02-18 10:39:39,28.2
2017-02-18 11:39:39,28.6
2017-02-18 12:39:39,25.8
2017-02-19 01:39:39,27.6
2017-02-19 02:39:39,27.4
2017-02-19 03:39:39,27.1
2017-02-19 04:39:39,26.8
2017-02-19 05:39:39,26.8
2017-02-19 06:39:39,26.6
2017-02-19 07:39:39,26.9
2017-02-19 08:39:39,27.0
2017-02-19 09:39:39,29.2
2017-02-19 10:39:39,30.3
2017-02-19 11:39:39,31.1
2017-02-19 12:39:39,27.7
2017-02-20 01:39:39,27.6
2017-02-20 02:39:39,27.3
2017-02-20 03:39:39,27.1
2017-02-20 04:39:39,26.9
2017-02-20 05:39:39,26.6
2017-02-20 06:39:39,26.4
2017-02-20 07:39:39,25.9
2017-02-20 08:39:39,25.2
2017-02-20 09:39:39,25.9
2017-02-20 10:39:39,26.6
2017-02-20 11:39:39,27.7
2017-02-20 12:39:39,28.1
2017-02-21 01:39:39,26.7
2017-02-21 02:39:39,26.3
2017-02-21 03:39:39,25.9
2017-02-21 04:39:39,25.7
2017-02-21 05:39:39,25.7
2017-02-21 06:39:39,25.5
2017-02-21 07:39:39,25.2
2017-02-21 08:39:39,24.3
2017-02-21 09:39:39,24.1
2017-02-21 10:39:39,25.3
2017-02-21 11:39:39,25.4
2017-02-21 12:39:39,26.8
2017-02-22 01:39:39,24.9
2017-02-22 02:39:39,24.7
2017-02-22 03:39:39,24.4
2017-02-22 04:39:39,24.3
2017-02-22 05:39:39,24.2
2017-02-22 06:39:39,24.1
2017-02-22 07:39:39,23.8
2017-02-22 08:39:39,23.7
2017-02-22 09:39:39,23.4
2017-02-22 10:39:39,23.6
2017-02-22 11:39:39,24.1
2017-02-22 12:39:39,25.1
2017-02-23 01:39:39,22.8
2017-02-23 02:39:39,22.9
2017-02-23 03:39:39,22.9
2017-02-23 04:39:39,22.6
2017-02-23 05:39:39,22.4
2017-02-23 06:39:39,22.7
2017-02-23 07:39:39,22.6
2017-02-23 08:39:39,22.7
2017-02-23 09:39:39,22.6
2017-02-23 10:39:39,22.9
2017-02-23 11:39:39,23.1
2017-02-23 12:39:39,23.2
2017-02-24 01:39:39,22.6
2017-02-24 02:39:39,22.7
2017-02-24 03:39:39,22.6
2017-02-24 04:39:39,22.6
2017-02-24 05:39:39,22.6
2017-02-24 06:39:39,22.7
2017-02-24 07:39:39,22.5
2017-02-24 08:39:39,23.0
2017-02-24 09:39:39,23.4
2017-02-24 10:39:39,23.9
2017-02-24 11:39:39,24.4
2017-02-24 12:39:39,22.6
2017-02-25 01:39:39,23.9
2017-02-25 02:39:39,24.1
2017-02-25 03:39:39,24.1
2017-02-25 04:39:39,23.9
2017-02-25 05:39:39,23.7
2017-02-25 06:39:39,24.1
2017-02-25 07:39:39,25.5
2017-02-25 08:39:39,26.3
2017-02-25 09:39:39,26.9
2017-02-25 10:39:39,27.8
2017-02-25 11:39:39,28.5
2017-02-25 12:39:39,24.1
2017-02-26 01:39:39,26.7
2017-02-26 02:39:39,26.4
2017-02-26 03:39:39,26.4
2017-02-26 04:39:39,26.1
2017-02-26 05:39:39,25.9
2017-02-26 06:39:39,25.9
2017-02-26 07:39:39,26.3
2017-02-26 08:39:39,26.6
2017-02-26 09:39:39,25.4
2017-02-26 10:39:39,25.1
2017-02-26 11:39:39,24.8
2017-02-26 12:39:39,26.9
2017-02-27 01:39:39,23.7
2017-02-27 02:39:39,23.7
2017-02-27 03:39:39,23.6
2017-02-27 04:39:39,23.6
2017-02-27 05:39:39,23.3
2017-02-27 06:39:39,23.1
2017-02-27 07:39:39,23.1
2017-02-27 08:39:39,22.9
2017-02-27 09:39:39,23.3
2017-02-27 10:39:39,23.7
2017-02-27 11:39:39,24.0
2017-02-27 12:39:39,23.9
2017-02-28 01:39:39,23.5
2017-02-28 02:39:39,23.3
2017-02-28 03:39:39,23.3
2017-02-28 04:39:39,23.3
2017-02-28 05:39:39,23.3
2017-02-28 06:39:39,23.4
2017-02-28 07:39:39,23.8
2017-02-28 08:39:39,24.3
2017-02-28 09:39:39,25.4
2017-02-28 10:39:39,26.0
2017-02-28 11:39:39,26.6
2017-02-28 12:39:39,23.7
2017-03-01 01:39:39,23.9
2017-03-01 02:39:39,23.7
2017-03-01 03:39:39,23.4
2017-03-01 04:39:39,23.1
2017-03-01 05:39:39,22.9
2017-03-01 06:39:39,22.8
2017-03-01 07:39:39,24.8
2017-03-01 08:39:39,26.6
2017-03-01 09:39:39,27.4
2017-03-01 10:39:39,28.4
2017-03-01 11:39:39,29.6
2017-03-01 12:39:39,24.2
2017-03-02 01:39:39,26.1
2017-03-02 02:39:39,25.8
2017-03-02 03:39:39,25.5
2017-03-02 04:39:39,25.4
2017-03-02 05:39:39,25.4
2017-03-02 06:39:39,25.6
2017-03-02 07:39:39,26.1
2017-03-02 08:39:39,26.6
2017-03-02 09:39:39,26.7
2017-03-02 10:39:39,26.8
2017-03-02 11:39:39,26.7
2017-03-02 12:39:39,26.5
2017-03-03 01:39:39,26.0
2017-03-03 02:39:39,25.8
2017-03-03 03:39:39,25.7
2017-03-03 04:39:39,25.4
2017-03-03 05:39:39,25.4
2017-03-03 06:39:39,25.3
2017-03-03 07:39:39,27.2
2017-03-03 08:39:39,27.8
2017-03-03 09:39:39,29.1
2017-03-03 10:39:39,30.3
2017-03-03 11:39:39,31.8
2017-03-03 12:39:39,25.9
2017-03-04 01:39:39,29.1
2017-03-04 02:39:39,28.6
2017-03-04 03:39:39,28.1
2017-03-04 04:39:39,27.6
2017-03-04 05:39:39,27.2
2017-03-04 06:39:39,26.9
2017-03-04 07:39:39,27.7
2017-03-04 08:39:39,29.3
2017-03-04 09:39:39,30.1
2017-03-04 10:39:39,30.8
2017-03-04 11:39:39,32.0
2017-03-04 12:39:39,29.7
2017-03-05 01:39:39,30.0
2017-03-05 02:39:39,29.7
2017-03-05 03:39:39,29.4
2017-03-05 04:39:39,28.9
2017-03-05 05:39:39,28.4
2017-03-05 06:39:39,28.2
2017-03-05 07:39:39,28.6
2017-03-05 08:39:39,28.8
2017-03-05 09:39:39,29.5
2017-03-05 10:39:39,31.3
2017-03-05 11:39:39,33.3
2017-03-05 12:39:39,30.4
2017-03-06 01:39:39,30.7
2017-03-06 02:39:39,30.1
2017-03-06 03:39:39,30.0
2017-03-06 04:39:39,29.1
2017-03-06 05:39:39,28.6
2017-03-06 06:39:39,28.2
2017-03-06 07:39:39,26.8
2017-03-06 08:39:39,26.4
2017-03-06 09:39:39,26.1
2017-03-06 10:39:39,26.1
2017-03-06 11:39:39,26.3
2017-03-06 12:39:39,31.3
2017-03-07 01:39:39,26.0
2017-03-07 02:39:39,25.8
2017-03-07 03:39:39,25.5
2017-03-07 04:39:39,25.3
2017-03-07 05:39:39,25.1
2017-03-07 06:39:39,24.9
2017-03-07 07:39:39,25.4
2017-03-07 08:39:39,25.9
2017-03-07 09:39:39,26.7
2017-03-07 10:39:39,27.1
2017-03-07 11:39:39,27.9
2017-03-07 12:39:39,26.1
2017-03-08 01:39:39,27.3
2017-03-08 02:39:39,27.0
2017-03-08 03:39:39,26.6
2017-03-08 04:39:39,26.2
2017-03-08 05:39:39,25.9
2017-03-08 06:39:39,25.6
2017-03-08 07:39:39,25.7
2017-03-08 08:39:39,25.8
2017-03-08 09:39:39,26.2
2017-03-08 10:39:39,27.4
2017-03-08 11:39:39,28.2
2017-03-08 12:39:39,27.7
2017-03-09 01:39:39,27.7
2017-03-09 02:39:39,27.3
2017-03-09 03:39:39,27.0
2017-03-09 04:39:39,26.6
2017-03-09 05:39:39,26.2
2017-03-09 06:39:39,25.9
2017-03-09 07:39:39,26.1
2017-03-09 08:39:39,27.2
2017-03-09 09:39:39,28.0
2017-03-09 10:39:39,29.3
2017-03-09 11:39:39,30.6
2017-03-09 12:39:39,28.2
2017-03-10 01:39:39,26.5
2017-03-10 02:39:39,25.9
2017-03-10 03:39:39,25.3
2017-03-10 04:39:39,24.4
2017-03-10 05:39:39,23.8
2017-03-10 06:39:39,23.3
2017-03-10 07:39:39,23.6
2017-03-10 08:39:39,25.3
2017-03-10 09:39:39,26.2
2017-03-10 10:39:39,26.2
2017-03-10 11:39:39,26.2
2017-03-10 12:39:39,26.9
2017-03-11 01:39:39,21.7
2017-03-11 02:39:39,21.1
2017-03-11 03:39:39,20.5
2017-03-11 04:39:39,20.0
2017-03-11 05:39:39,19.6
2017-03-11 06:39:39,19.3
2017-03-11 07:39:39,20.3
2017-03-11 08:39:39,22.3
2017-03-11 09:39:39,23.9
2017-03-11 10:39:39,25.9
2017-03-11 11:39:39,26.6
2017-03-11 12:39:39,22.2
2017-03-12 01:39:39,24.7
2017-03-12 02:39:39,24.1
2017-03-12 03:39:39,23.4
2017-03-12 04:39:39,22.8
2017-03-12 05:39:39,22.2
2017-03-12 06:39:39,21.6
2017-03-12 07:39:39,21.5
2017-03-12 08:39:39,22.1
2017-03-12 09:39:39,22.9
2017-03-12 10:39:39,24.1
2017-03-12 11:39:39,25.5
2017-03-12 12:39:39,25.4
2017-03-13 01:39:39,28.8
2017-03-13 02:39:39,28.2
2017-03-13 03:39:39,27.6
2017-03-13 04:39:39,27.2
2017-03-13 05:39:39,26.7
2017-03-13 06:39:39,26.3
2017-03-13 07:39:39,25.9
2017-03-13 08:39:39,25.8
2017-03-13 09:39:39,26.3
2017-03-13 10:39:39,26.6
2017-03-13 11:39:39,27.3
2017-03-13 12:39:39,29.5
2017-03-14 01:39:39,27.1
2017-03-14 02:39:39,26.5
2017-03-14 03:39:39,26.0
2017-03-14 04:39:39,25.6
2017-03-14 05:39:39,25.4
2017-03-14 06:39:39,25.2
2017-03-14 07:39:39,25.2
2017-03-14 08:39:39,25.3
2017-03-14 09:39:39,25.6
2017-03-14 10:39:39,26.1
2017-03-14 11:39:39,26.9
2017-03-14 12:39:39,27.7
2017-03-15 01:39:39,27.8
2017-03-15 02:39:39,27.2
2017-03-15 03:39:39,26.6
2017-03-15 04:39:39,26.1
2017-03-15 05:39:39,25.6
2017-03-15 06:39:39,25.2
2017-03-15 07:39:39,24.8
2017-03-15 08:39:39,25.4
2017-03-15 09:39:39,25.9
2017-03-15 10:39:39,26.7
2017-03-15 11:39:39,27.8
2017-03-15 12:39:39,28.4
2017-03-16 01:39:39,29.1
2017-03-16 02:39:39,28.4
2017-03-16 03:39:39,27.8
2017-03-16 04:39:39,27.2
2017-03-16 05:39:39,26.7
2017-03-16 06:39:39,26.4
2017-03-16 07:39:39,26.2
2017-03-16 08:39:39,26.2
2017-03-16 09:39:39,26.3
2017-03-16 10:39:39,26.4
2017-03-16 11:39:39,26.7
2017-03-16 12:39:39,29.8
2017-03-17 01:39:39,27.8
2017-03-17 02:39:39,27.4
2017-03-17 03:39:39,27.1
2017-03-17 04:39:39,26.8
2017-03-17 05:39:39,26.6
2017-03-17 06:39:39,26.4
2017-03-17 07:39:39,26.0
2017-03-17 08:39:39,25.8
2017-03-17 09:39:39,25.8
2017-03-17 10:39:39,26.3
2017-03-17 11:39:39,26.9
2017-03-17 12:39:39,28.2
2017-03-18 01:39:39,28.6
2017-03-18 02:39:39,28.2
2017-03-18 03:39:39,27.8
2017-03-18 04:39:39,27.6
2017-03-18 05:39:39,27.3
2017-03-18 06:39:39,26.9
2017-03-18 07:39:39,26.8
2017-03-18 08:39:39,26.9
2017-03-18 09:39:39,27.2
2017-03-18 10:39:39,27.7
2017-03-18 11:39:39,28.6
2017-03-18 12:39:39,29.2
2017-03-19 01:39:39,29.2
2017-03-19 02:39:39,28.7
2017-03-19 03:39:39,28.4
2017-03-19 04:39:39,28.1
2017-03-19 05:39:39,27.7
2017-03-19 06:39:39,27.3
2017-03-19 07:39:39,27.0
2017-03-19 08:39:39,26.8
2017-03-19 09:39:39,26.7
2017-03-19 10:39:39,26.9
2017-03-19 11:39:39,27.6
2017-03-19 12:39:39,29.8
2017-03-20 01:39:39,26.8
2017-03-20 02:39:39,26.3
2017-03-20 03:39:39,25.8
2017-03-20 04:39:39,25.4
2017-03-20 05:39:39,25.1
2017-03-20 06:39:39,24.8
2017-03-20 07:39:39,24.5
2017-03-20 08:39:39,24.4
2017-03-20 09:39:39,24.7
2017-03-20 10:39:39,25.1
2017-03-20 11:39:39,25.5
2017-03-20 12:39:39,27.3
2017-03-21 01:39:39,25.8
2017-03-21 02:39:39,25.6
2017-03-21 03:39:39,25.4
2017-03-21 04:39:39,25.3
2017-03-21 05:39:39,25.1
2017-03-21 06:39:39,24.9
2017-03-21 07:39:39,25.0
2017-03-21 08:39:39,25.4
2017-03-21 09:39:39,26.3
2017-03-21 10:39:39,27.2
2017-03-21 11:39:39,27.9
2017-03-21 12:39:39,26.1
2017-03-22 01:39:39,27.2
2017-03-22 02:39:39,27.0
2017-03-22 03:39:39,26.8
2017-03-22 04:39:39,26.5
2017-03-22 05:39:39,26.0
2017-03-22 06:39:39,25.9
2017-03-22 07:39:39,26.1
2017-03-22 08:39:39,26.1
2017-03-22 09:39:39,26.8
2017-03-22 10:39:39,28.2
2017-03-22 11:39:39,29.5
2017-03-22 12:39:39,27.4
2017-03-23 01:39:39,27.5
2017-03-23 02:39:39,26.9
2017-03-23 03:39:39,26.8
2017-03-23 04:39:39,26.8
2017-03-23 05:39:39,26.6
2017-03-23 06:39:39,26.3
2017-03-23 07:39:39,26.6
2017-03-23 08:39:39,26.9
2017-03-23 09:39:39,28.6
2017-03-23 10:39:39,28.6
2017-03-23 11:39:39,30.9
2017-03-23 12:39:39,28.3
2017-03-24 01:39:39,27.8
2017-03-24 02:39:39,27.2
2017-03-24 03:39:39,26.5
2017-03-24 04:39:39,25.9
2017-03-24 05:39:39,25.4
2017-03-24 06:39:39,25.0
2017-03-24 07:39:39,25.2
2017-03-24 08:39:39,26.3
2017-03-24 09:39:39,28.2
2017-03-24 10:39:39,30.1
2017-03-24 11:39:39,31.9
2017-03-24 12:39:39,28.5
2017-03-25 01:39:39,29.8
2017-03-25 02:39:39,29.2
2017-03-25 03:39:39,28.7
2017-03-25 04:39:39,28.2
2017-03-25 05:39:39,27.7
2017-03-25 06:39:39,27.3
2017-03-25 07:39:39,26.6
2017-03-25 08:39:39,26.6
2017-03-25 09:39:39,26.4
2017-03-25 10:39:39,27.2
2017-03-25 11:39:39,28.2
2017-03-25 12:39:39,30.6
2017-03-26 01:39:39,24.9
2017-03-26 02:39:39,24.5
2017-03-26 03:39:39,24.0
2017-03-26 04:39:39,23.7
2017-03-26 05:39:39,23.3
2017-03-26 06:39:39,23.1
2017-03-26 07:39:39,22.8
2017-03-26 08:39:39,22.6
2017-03-26 09:39:39,22.5
2017-03-26 10:39:39,22.7
2017-03-26 11:39:39,23.8
2017-03-26 12:39:39,25.2
2017-03-27 01:39:39,22.4
2017-03-27 02:39:39,22.2
2017-03-27 03:39:39,22.2
2017-03-27 04:39:39,22.0
2017-03-27 05:39:39,21.5
2017-03-27 06:39:39,21.1
2017-03-27 07:39:39,21.7
2017-03-27 08:39:39,22.6
2017-03-27 09:39:39,23.9
2017-03-27 10:39:39,25.3
2017-03-27 11:39:39,27.4
2017-03-27 12:39:39,22.7
2017-03-28 01:39:39,25.7
2017-03-28 02:39:39,25.1
2017-03-28 03:39:39,24.4
2017-03-28 04:39:39,23.9
2017-03-28 05:39:39,23.4
2017-03-28 06:39:39,22.5
2017-03-28 07:39:39,23.2
2017-03-28 08:39:39,24.4
2017-03-28 09:39:39,26.5
2017-03-28 10:39:39,28.9
2017-03-28 11:39:39,31.3
2017-03-28 12:39:39,26.2
2017-03-29 01:39:39,28.4
2017-03-29 02:39:39,27.8
2017-03-29 03:39:39,27.1
2017-03-29 04:39:39,26.6
2017-03-29 05:39:39,26.0
2017-03-29 06:39:39,25.5
2017-03-29 07:39:39,25.8
2017-03-29 08:39:39,26.3
2017-03-29 09:39:39,27.5
2017-03-29 10:39:39,29.0
2017-03-29 11:39:39,30.0
2017-03-29 12:39:39,29.2
2017-03-30 01:39:39,27.5
2017-03-30 02:39:39,27.3
